mDM          Log[10,x]          e          \[Mu]          \[Tau]          q          c          b          t          W          Z          g          h
10          0.0000000010593          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000011885          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000013335          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000014962          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000016788          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000018836          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000021135          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000023714          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000026607          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000029854          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000033497          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000037584          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000042170          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000047315          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000053088          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000059566          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000066834          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000074989          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000084140          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000094406          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000105930          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000118850          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000133350          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000149620          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000167880          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000188360          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000211350          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000237140          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000266070          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000298540          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000334970          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000375840          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000421700          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000473150          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000530880          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000595660          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000668340          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000749890          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000841400          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000944060          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000001059300          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000001188500          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000001333500          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000001496200          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000001678800          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000003          0.000000
10          0.0000001883600          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000002113500          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000002371400          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000002660700          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000002985400          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000003349700          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000003758400          0.000000          0.000000          0.000000          0.000000          0.000005          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000004217000          0.000000          0.000000          0.000000          0.000000          0.000008          0.000010          0.000000          0.000000          0.000000          0.000005          0.000000
10          0.0000004731500          0.000000          0.000000          0.000000          0.000000          0.000006          0.000000          0.000000          0.000000          0.000000          0.000011          0.000000
10          0.0000005308800          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000009          0.000000
10          0.0000005956600          0.000000          0.000000          0.000000          0.000008          0.000004          0.000004          0.000000          0.000000          0.000000          0.000012          0.000000
10          0.0000006683400          0.000000          0.000000          0.000000          0.000011          0.000000          0.000004          0.000000          0.000000          0.000000          0.000009          0.000000
10          0.0000007498900          0.000000          0.000000          0.000000          0.000009          0.000005          0.000000          0.000000          0.000000          0.000000          0.000028          0.000000
10          0.0000008414000          0.000000          0.000000          0.000000          0.000016          0.000003          0.000016          0.000000          0.000000          0.000000          0.000042          0.000000
10          0.0000009440600          0.000000          0.000000          0.000000          0.000038          0.000010          0.000010          0.000000          0.000000          0.000000          0.000021          0.000000
10          0.0000010593000          0.000000          0.000000          0.000000          0.000046          0.000025          0.000023          0.000000          0.000000          0.000000          0.000049          0.000000
10          0.0000011885000          0.000000          0.000000          0.000000          0.000063          0.000016          0.000025          0.000000          0.000000          0.000000          0.000055          0.000000
10          0.0000013335000          0.000000          0.000000          0.000000          0.000095          0.000047          0.000050          0.000000          0.000000          0.000000          0.000068          0.000000
10          0.0000014962000          0.000000          0.000000          0.000000          0.000091          0.000046          0.000030          0.000000          0.000000          0.000000          0.000187          0.000000
10          0.0000016788000          0.000000          0.000000          0.000000          0.000146          0.000073          0.000053          0.000000          0.000000          0.000000          0.000177          0.000000
10          0.0000018836000          0.000000          0.000000          0.000000          0.000190          0.000116          0.000102          0.000000          0.000000          0.000000          0.000381          0.000000
10          0.0000021135000          0.000000          0.000000          0.000000          0.000267          0.000116          0.000134          0.000000          0.000000          0.000000          0.000415          0.000000
10          0.0000023714000          0.000000          0.000000          0.000000          0.000372          0.000220          0.000146          0.000000          0.000000          0.000000          0.000520          0.000000
10          0.0000026607000          0.000000          0.000000          0.000000          0.000495          0.000286          0.000239          0.000000          0.000000          0.000000          0.000811          0.000000
10          0.0000029854000          0.000000          0.000000          0.000003          0.000682          0.000372          0.000396          0.000000          0.000000          0.000000          0.000997          0.000000
10          0.0000033497000          0.000000          0.000000          0.000000          0.001141          0.000612          0.000481          0.000000          0.000000          0.000000          0.001450          0.000000
10          0.0000037584000          0.000000          0.000000          0.000000          0.001409          0.000759          0.000669          0.000000          0.000000          0.000000          0.002126          0.000000
10          0.0000042170000          0.000000          0.000000          0.000000          0.002006          0.001192          0.000975          0.000000          0.000000          0.000000          0.002882          0.000000
10          0.0000047315000          0.000000          0.000003          0.000000          0.002687          0.001497          0.001255          0.000000          0.000000          0.000000          0.003898          0.000000
10          0.0000053088000          0.000000          0.000000          0.000000          0.003529          0.001947          0.001767          0.000000          0.000000          0.000000          0.005507          0.000000
10          0.0000059566000          0.000000          0.000000          0.000003          0.004857          0.002868          0.002486          0.000000          0.000000          0.000000          0.007469          0.000000
10          0.0000066834000          0.000000          0.000000          0.000003          0.006187          0.003675          0.003302          0.000000          0.000000          0.000000          0.010437          0.000000
10          0.0000074989000          0.000000          0.000007          0.000000          0.008794          0.005476          0.004418          0.000000          0.000000          0.000000          0.014022          0.000000
10          0.0000084140000          0.000000          0.000003          0.000007          0.010972          0.006797          0.005590          0.000000          0.000000          0.000000          0.018765          0.000000
10          0.0000094406000          0.000000          0.000013          0.000000          0.014451          0.009513          0.007887          0.000000          0.000000          0.000000          0.024836          0.000000
10          0.0000105930000          0.000000          0.000023          0.000013          0.019670          0.012303          0.010278          0.000000          0.000000          0.000000          0.034253          0.000000
10          0.0000118850000          0.000000          0.000013          0.000007          0.024823          0.016381          0.013614          0.000000          0.000000          0.000000          0.043374          0.000000
10          0.0000133350000          0.000000          0.000023          0.000000          0.030878          0.020920          0.017807          0.000000          0.000000          0.000000          0.058070          0.000000
10          0.0000149620000          0.000000          0.000043          0.000017          0.040206          0.028086          0.022131          0.000000          0.000000          0.000000          0.074071          0.000000
10          0.0000167880000          0.000000          0.000050          0.000020          0.049559          0.034923          0.029309          0.000000          0.000000          0.000000          0.093490          0.000000
10          0.0000188360000          0.000003          0.000083          0.000027          0.062602          0.044850          0.036287          0.000000          0.000000          0.000000          0.119420          0.000000
10          0.0000211350000          0.000000          0.000080          0.000043          0.078632          0.056280          0.044982          0.000000          0.000000          0.000000          0.148630          0.000000
10          0.0000237140000          0.000000          0.000123          0.000043          0.096423          0.070035          0.053937          0.000000          0.000000          0.000000          0.183100          0.000000
10          0.0000266070000          0.000000          0.000120          0.000087          0.114410          0.085319          0.064804          0.000000          0.000000          0.000000          0.223250          0.000000
10          0.0000298540000          0.000000          0.000130          0.000063          0.136150          0.101220          0.076093          0.000000          0.000000          0.000000          0.265060          0.000000
10          0.0000334970000          0.000000          0.000143          0.000110          0.158150          0.118840          0.088747          0.000000          0.000000          0.000000          0.309690          0.000000
10          0.0000375840000          0.000002          0.000230          0.000177          0.182670          0.137640          0.100770          0.000000          0.000000          0.000000          0.357250          0.000000
10          0.0000421700000          0.000000          0.000213          0.000217          0.203450          0.155160          0.113610          0.000000          0.000000          0.000000          0.403980          0.000000
10          0.0000473150000          0.000000          0.000263          0.000283          0.227150          0.172390          0.125180          0.000000          0.000000          0.000000          0.444550          0.000000
10          0.0000530880000          0.000000          0.000207          0.000364          0.246110          0.186650          0.136020          0.000000          0.000000          0.000000          0.477860          0.000000
10          0.0000595660000          0.000000          0.000300          0.000530          0.260530          0.194470          0.145760          0.000000          0.000000          0.000000          0.506160          0.000000
10          0.0000668340000          0.000000          0.000293          0.000670          0.268840          0.200290          0.150190          0.000000          0.000000          0.000000          0.518590          0.000000
10          0.0000749890000          0.000000          0.000337          0.000973          0.271660          0.199180          0.154980          0.000000          0.000000          0.000000          0.521740          0.000000
10          0.0000841400000          0.000000          0.000387          0.001087          0.267260          0.193500          0.154150          0.000000          0.000000          0.000000          0.508350          0.000000
10          0.0000944060000          0.000003          0.000433          0.001390          0.260750          0.181530          0.150210          0.000000          0.000000          0.000000          0.486060          0.000000
10          0.0001059300000          0.000002          0.000557          0.001630          0.249100          0.170540          0.146660          0.000000          0.000000          0.000000          0.451470          0.000000
10          0.0001188500000          0.000000          0.000593          0.002197          0.232730          0.155140          0.139260          0.000000          0.000000          0.000000          0.413620          0.000000
10          0.0001333500000          0.000003          0.000587          0.002534          0.219910          0.139950          0.131400          0.000000          0.000000          0.000000          0.368710          0.000000
