mDM          Log[10,x]          e          \[Mu]          \[Tau]          q          c          b          t          W          Z          g          h
10          0.0000000010593          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000011885          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000013335          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000014962          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000016788          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000018836          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000021135          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000023714          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000026607          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000029854          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000033497          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000037584          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000042170          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000047315          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000002          0.000000
10          0.0000000053088          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000059566          0.000000          0.000000          0.000000          0.000000          0.000000          0.000005          0.000000          0.000000          0.000000          0.000003          0.000000
10          0.0000000066834          0.000000          0.000000          0.000000          0.000000          0.000000          0.000004          0.000000          0.000000          0.000000          0.000002          0.000000
10          0.0000000074989          0.000000          0.000000          0.000000          0.000008          0.000000          0.000000          0.000000          0.000000          0.000000          0.000003          0.000000
10          0.0000000084140          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000005          0.000000
10          0.0000000094406          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000001          0.000000
10          0.0000000105930          0.000000          0.000000          0.000000          0.000004          0.000006          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000118850          0.000000          0.000000          0.000000          0.000000          0.000005          0.000004          0.000000          0.000000          0.000000          0.000006          0.000000
10          0.0000000133350          0.000000          0.000000          0.000000          0.000012          0.000000          0.000000          0.000000          0.000000          0.000000          0.000002          0.000000
10          0.0000000149620          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000          0.000009          0.000000
10          0.0000000167880          0.000000          0.000000          0.000000          0.000009          0.000008          0.000000          0.000000          0.000000          0.000000          0.000008          0.000000
10          0.0000000188360          0.000000          0.000000          0.000000          0.000006          0.000000          0.000004          0.000000          0.000000          0.000000          0.000005          0.000000
10          0.0000000211350          0.000000          0.000000          0.000000          0.000009          0.000009          0.000000          0.000000          0.000000          0.000000          0.000000          0.000000
10          0.0000000237140          0.000000          0.000000          0.000000          0.000003          0.000004          0.000000          0.000000          0.000000          0.000000          0.000005          0.000000
10          0.0000000266070          0.000000          0.000000          0.000000          0.000005          0.000003          0.000002          0.000000          0.000000          0.000000          0.000015          0.000000
10          0.0000000298540          0.000000          0.000000          0.000000          0.000011          0.000002          0.000006          0.000000          0.000000          0.000000          0.000028          0.000000
10          0.0000000334970          0.000000          0.000000          0.000000          0.000009          0.000008          0.000000          0.000000          0.000000          0.000000          0.000007          0.000000
10          0.0000000375840          0.000000          0.000000          0.000000          0.000004          0.000024          0.000009          0.000000          0.000000          0.000000          0.000024          0.000000
10          0.0000000421700          0.000000          0.000000          0.000000          0.000019          0.000009          0.000004          0.000000          0.000000          0.000000          0.000020          0.000000
10          0.0000000473150          0.000000          0.000000          0.000000          0.000028          0.000023          0.000007          0.000000          0.000000          0.000000          0.000024          0.000000
10          0.0000000530880          0.000000          0.000000          0.000000          0.000028          0.000017          0.000016          0.000000          0.000000          0.000000          0.000032          0.000000
10          0.0000000595660          0.000000          0.000000          0.000000          0.000016          0.000029          0.000028          0.000000          0.000000          0.000000          0.000011          0.000000
10          0.0000000668340          0.000000          0.000000          0.000000          0.000015          0.000023          0.000011          0.000000          0.000000          0.000000          0.000060          0.000000
10          0.0000000749890          0.000000          0.000000          0.000000          0.000024          0.000031          0.000014          0.000000          0.000000          0.000000          0.000082          0.000000
10          0.0000000841400          0.000000          0.000000          0.000000          0.000044          0.000011          0.000009          0.000000          0.000000          0.000000          0.000056          0.000000
10          0.0000000944060          0.000000          0.000000          0.000000          0.000039          0.000011          0.000013          0.000000          0.000000          0.000000          0.000066          0.000000
10          0.0000001059300          0.000000          0.000000          0.000000          0.000033          0.000049          0.000035          0.000000          0.000000          0.000000          0.000104          0.000000
10          0.0000001188500          0.000000          0.000000          0.000000          0.000080          0.000055          0.000017          0.000000          0.000000          0.000000          0.000088          0.000000
10          0.0000001333500          0.000000          0.000000          0.000000          0.000108          0.000058          0.000052          0.000000          0.000000          0.000000          0.000235          0.000000
10          0.0000001496200          0.000000          0.000003          0.000000          0.000097          0.000075          0.000047          0.000000          0.000000          0.000000          0.000151          0.000000
10          0.0000001678800          0.000000          0.000000          0.000000          0.000046          0.000080          0.000051          0.000000          0.000000          0.000000          0.000283          0.000000
10          0.0000001883600          0.000000          0.000000          0.000000          0.000132          0.000115          0.000068          0.000000          0.000000          0.000000          0.000250          0.000000
10          0.0000002113500          0.000000          0.000000          0.000000          0.000174          0.000121          0.000089          0.000000          0.000000          0.000000          0.000198          0.000000
10          0.0000002371400          0.000000          0.000003          0.000000          0.000165          0.000142          0.000077          0.000000          0.000000          0.000000          0.000254          0.000000
10          0.0000002660700          0.000000          0.000000          0.000003          0.000232          0.000190          0.000097          0.000000          0.000000          0.000000          0.000408          0.000000
10          0.0000002985400          0.000000          0.000000          0.000000          0.000239          0.000175          0.000134          0.000000          0.000000          0.000000          0.000427          0.000000
10          0.0000003349700          0.000000          0.000000          0.000000          0.000243          0.000222          0.000113          0.000000          0.000000          0.000000          0.000634          0.000000
10          0.0000003758400          0.000000          0.000000          0.000000          0.000353          0.000282          0.000210          0.000000          0.000000          0.000000          0.000721          0.000000
10          0.0000004217000          0.000000          0.000000          0.000000          0.000404          0.000361          0.000184          0.000000          0.000000          0.000000          0.000787          0.000000
10          0.0000004731500          0.000000          0.000000          0.000000          0.000493          0.000482          0.000267          0.000000          0.000000          0.000000          0.000931          0.000000
10          0.0000005308800          0.000000          0.000000          0.000003          0.000521          0.000487          0.000347          0.000000          0.000000          0.000000          0.001197          0.000000
10          0.0000005956600          0.000000          0.000003          0.000000          0.000691          0.000639          0.000346          0.000000          0.000000          0.000000          0.001352          0.000000
10          0.0000006683400          0.000000          0.000000          0.000000          0.000681          0.000560          0.000421          0.000000          0.000000          0.000000          0.001529          0.000000
10          0.0000007498900          0.000000          0.000000          0.000000          0.000978          0.000832          0.000561          0.000000          0.000000          0.000000          0.001962          0.000000
10          0.0000008414000          0.000000          0.000000          0.000000          0.001019          0.000974          0.000637          0.000000          0.000000          0.000000          0.002087          0.000000
10          0.0000009440600          0.000000          0.000000          0.000003          0.001294          0.001146          0.000776          0.000000          0.000000          0.000000          0.002452          0.000000
10          0.0000010593000          0.000000          0.000003          0.000000          0.001574          0.001184          0.000853          0.000000          0.000000          0.000000          0.003442          0.000000
10          0.0000011885000          0.000000          0.000000          0.000000          0.001893          0.001393          0.000994          0.000000          0.000000          0.000000          0.003802          0.000000
10          0.0000013335000          0.000000          0.000000          0.000000          0.002224          0.001636          0.001236          0.000000          0.000000          0.000000          0.004255          0.000000
10          0.0000014962000          0.000000          0.000007          0.000007          0.002616          0.001962          0.001517          0.000000          0.000000          0.000000          0.005197          0.000000
10          0.0000016788000          0.000000          0.000000          0.000003          0.003213          0.002574          0.001830          0.000000          0.000000          0.000000          0.006147          0.000000
10          0.0000018836000          0.000000          0.000003          0.000010          0.003587          0.003066          0.002056          0.000000          0.000000          0.000000          0.007603          0.000000
10          0.0000021135000          0.000003          0.000000          0.000000          0.004087          0.003803          0.002198          0.000000          0.000000          0.000000          0.009052          0.000000
10          0.0000023714000          0.000000          0.000000          0.000003          0.004953          0.004404          0.002939          0.000000          0.000000          0.000000          0.010113          0.000000
10          0.0000026607000          0.000000          0.000013          0.000000          0.006014          0.004977          0.003386          0.000000          0.000000          0.000000          0.012207          0.000000
10          0.0000029854000          0.000000          0.000020          0.000007          0.007343          0.005625          0.003925          0.000000          0.000000          0.000000          0.014235          0.000000
10          0.0000033497000          0.000000          0.000020          0.000010          0.008426          0.006917          0.004809          0.000000          0.000000          0.000000          0.016813          0.000000
10          0.0000037584000          0.000000          0.000017          0.000023          0.009344          0.008115          0.005608          0.000000          0.000000          0.000000          0.019961          0.000000
10          0.0000042170000          0.000000          0.000003          0.000010          0.011404          0.009785          0.006494          0.000000          0.000000          0.000000          0.023128          0.000000
10          0.0000047315000          0.000003          0.000003          0.000017          0.013300          0.011454          0.007691          0.000000          0.000000          0.000000          0.027817          0.000000
10          0.0000053088000          0.000000          0.000017          0.000013          0.016599          0.013147          0.009212          0.000000          0.000000          0.000000          0.032095          0.000000
10          0.0000059566000          0.000000          0.000020          0.000017          0.019153          0.015680          0.010867          0.000000          0.000000          0.000000          0.037961          0.000000
10          0.0000066834000          0.000000          0.000027          0.000027          0.022064          0.018328          0.012446          0.000000          0.000000          0.000000          0.044022          0.000000
10          0.0000074989000          0.000003          0.000010          0.000030          0.025846          0.021278          0.014347          0.000000          0.000000          0.000000          0.051976          0.000000
10          0.0000084140000          0.000000          0.000010          0.000033          0.029823          0.024954          0.016825          0.000000          0.000000          0.000000          0.060773          0.000000
10          0.0000094406000          0.000000          0.000027          0.000033          0.034884          0.029011          0.019982          0.000000          0.000000          0.000000          0.070290          0.000000
10          0.0000105930000          0.000003          0.000020          0.000037          0.040803          0.033999          0.022676          0.000000          0.000000          0.000000          0.081675          0.000000
10          0.0000118850000          0.000000          0.000040          0.000060          0.047329          0.038737          0.026888          0.000000          0.000000          0.000000          0.093494          0.000000
10          0.0000133350000          0.000003          0.000020          0.000067          0.053947          0.044757          0.030669          0.000000          0.000000          0.000000          0.107650          0.000000
10          0.0000149620000          0.000017          0.000040          0.000073          0.062887          0.051865          0.035125          0.000000          0.000000          0.000000          0.124880          0.000000
10          0.0000167880000          0.000000          0.000077          0.000100          0.071814          0.058475          0.040224          0.000000          0.000000          0.000000          0.141940          0.000000
10          0.0000188360000          0.000003          0.000053          0.000127          0.081583          0.066096          0.046312          0.000000          0.000000          0.000000          0.161010          0.000000
10          0.0000211350000          0.000010          0.000073          0.000133          0.092612          0.075949          0.052924          0.000000          0.000000          0.000000          0.181320          0.000000
10          0.0000237140000          0.000020          0.000120          0.000123          0.104920          0.085069          0.058684          0.000000          0.000000          0.000000          0.204360          0.000000
10          0.0000266070000          0.000013          0.000097          0.000200          0.117590          0.095217          0.065284          0.000000          0.000000          0.000000          0.227320          0.000000
10          0.0000298540000          0.000020          0.000123          0.000173          0.131160          0.105770          0.075196          0.000000          0.000000          0.000000          0.255430          0.000000
10          0.0000334970000          0.000013          0.000130          0.000297          0.145620          0.115780          0.081918          0.000000          0.000000          0.000000          0.281930          0.000000
10          0.0000375840000          0.000010          0.000167          0.000323          0.159580          0.127990          0.090306          0.000000          0.000000          0.000000          0.309530          0.000000
10          0.0000421700000          0.000043          0.000163          0.000376          0.173600          0.137610          0.098753          0.000000          0.000000          0.000000          0.334970          0.000000
10          0.0000473150000          0.000033          0.000240          0.000450          0.188160          0.146750          0.106630          0.000000          0.000000          0.000000          0.356280          0.000000
10          0.0000530880000          0.000047          0.000257          0.000573          0.201240          0.155320          0.116060          0.000000          0.000000          0.000000          0.380540          0.000000
10          0.0000595660000          0.000037          0.000273          0.000747          0.212130          0.163820          0.121980          0.000000          0.000000          0.000000          0.393480          0.000000
10          0.0000668340000          0.000087          0.000353          0.000873          0.223420          0.167150          0.128750          0.000000          0.000000          0.000000          0.406880          0.000000
10          0.0000749890000          0.000060          0.000329          0.000953          0.228280          0.168940          0.131690          0.000000          0.000000          0.000000          0.417020          0.000000
10          0.0000841400000          0.000033          0.000373          0.001240          0.233760          0.170170          0.136050          0.000000          0.000000          0.000000          0.417510          0.000000
10          0.0000944060000          0.000050          0.000493          0.001420          0.237570          0.168470          0.138070          0.000000          0.000000          0.000000          0.414630          0.000000
10          0.0001059300000          0.000090          0.000507          0.001657          0.236050          0.164610          0.137700          0.000000          0.000000          0.000000          0.402700          0.000000
10          0.0001188500000          0.000087          0.000536          0.002153          0.231490          0.155850          0.136450          0.000000          0.000000          0.000000          0.383270          0.000000
10          0.0001333500000          0.000127          0.000657          0.002483          0.225940          0.149850          0.134460          0.000000          0.000000          0.000000          0.360030          0.000000
